filename,width,height,class,xmin,ymin,xmax,ymax
1#34EL9821#03062020#183954.jpg,190,29,car plate,482,618,672,647
1#34EM5277#07062020#124925.jpg,144,28,car plate,608,612,752,640
1#34EM7862#03062020#155314.jpg,177,32,car plate,559,617,736,649
1#34EM9358#03062020#175417.jpg,181,36,car plate,942,635,1123,671
1#34EN3943#03062020#001853 .jpg,174,26,car plate,534,602,708,628
1#34ES6337#03062020#124204 .jpg,201,32,car plate,352,593,553,625
1#34ES7338#03062020#002611 .jpg,160,27,car plate,809,621,969,648
1#34ET1262#03062020#010036 .jpg,162,27,car plate,585,590,747,617
1#34ET3143#03062020#125158 .jpg,194,35,car plate,601,527,795,562
1#34ET8799#08062020#050527.jpg,147,29,car plate,636,631,783,660
1#34ET9237#03062020#181000.jpg,169,28,car plate,207,567,376,595
1#34ET9516#03062020#100825 .jpg,165,29,car plate,541,638,706,667
1#34ETM67#03062020#185639.jpg,196,32,car plate,601,628,797,660
1#34EU325#03062020#154323.jpg,162,34,car plate,521,631,683,665
1#34EV5404#03062020#124818 .jpg,195,36,car plate,684,540,879,576
1#34EY1537#03062020#125058 .jpg,198,32,car plate,486,579,684,611
1#34EY1716#03062020#124815 .jpg,177,35,car plate,773,472,950,507
1#34EY1983#03062020#125859 .jpg,200,36,car plate,575,578,775,614
1#34EY4494#03062020#185701.jpg,176,27,car plate,445,580,621,607
1#34EY4818#03062020#174623.jpg,183,28,car plate,528,640,711,668
1#34EY5919#03062020#125736 .jpg,178,43,car plate,999,505,1177,548
1#34EY8697#03062020#125902 .jpg,200,32,car plate,454,606,654,638
1#34EZ8935#03062020#190127.jpg,192,29,car plate,595,589,787,618
1#34FA0877#03062020#184350.jpg,191,29,car plate,610,610,801,639
1#34FA1149#03062020#103823 .jpg,169,28,car plate,686,653,855,681
1#34FA7414#03062020#181119.jpg,172,29,car plate,812,558,984,587
1#34FD0802#08062020#052305.jpg,120,27,car plate,462,592,582,619
1#34FE2469#03062020#171238.jpg,175,34,car plate,487,614,662,648
1#34FE8216#03062020#124516 .jpg,201,32,car plate,574,601,775,633
1#34FG0776#08062020#135939.jpg,151,25,car plate,516,575,667,600
1#34FG5887#03062020#002717 .jpg,164,26,car plate,552,610,716,636
1#34FG8812#03062020#125701 .jpg,195,29,car plate,622,563,817,592
1#34FH0870#03062020#125759 .jpg,197,32,car plate,530,560,727,592
1#34FH1210#03062020#124628 .jpg,207,34,car plate,568,574,775,608
1#34FH4843#03062020#180703.jpg,177,35,car plate,889,589,1066,624
1#34FH6525#03062020#125823 .jpg,197,33,car plate,328,549,525,582
1#34FH8912#03062020#184457.jpg,197,32,car plate,613,627,810,659
1#34FH9005#03062020#123844 .jpg,201,34,car plate,626,577,827,611
1#34FH9414#03062020#130217 .jpg,198,34,car plate,491,601,689,635
1#34FIA81#03062020#124241 .jpg,186,32,car plate,335,548,521,580
1#34FIN99#03062020#184116.jpg,186,29,car plate,580,628,766,657
1#34FJ8963#03062020#002235 .jpg,150,25,car plate,599,534,749,559
1#34FKG64#03062020#124312 .jpg,163,35,car plate,642,377,805,412
1#34FL7130#03062020#125439 .jpg,199,33,car plate,493,569,692,602
1#34FM6662#03062020#185210.jpg,195,33,car plate,646,628,841,661
1#34FP9486#03062020#013625 .jpg,181,28,car plate,113,624,294,652
1#34FPT39#03062020#183939.jpg,196,33,car plate,587,624,783,657
1#34FR4379#08062020#061619.jpg,137,25,car plate,603,592,740,617
1#34FS3325#03062020#184142.jpg,195,29,car plate,526,607,721,636
1#34FT1294#03062020#185316.jpg,199,32,car plate,506,606,705,638
1#34FT1875#08062020#200348.jpg,146,25,car plate,486,559,632,584
1#34FT4373#03062020#002003 .jpg,158,25,car plate,656,582,814,607
1#34FT6496#03062020#002212 .jpg,159,29,car plate,725,570,884,599
1#34FU0026#07062020#160807.jpg,143,26,car plate,542,615,685,641
1#34FU0999#03062020#211615.jpg,176,32,car plate,742,506,918,538
1#34FU6842#03062020#130020 .jpg,190,32,car plate,393,537,583,569
1#34FU8442#03062020#181149.jpg,177,29,car plate,577,570,754,599
1#34FU8985#03062020#183257.jpg,184,29,car plate,613,585,797,614
1#34FU9648#03062020#185716.jpg,185,33,car plate,590,577,775,610
1#34FU9969#03062020#124244 .jpg,194,33,car plate,411,567,605,600
1#34FV3878#03062020#170559.jpg,182,28,car plate,615,655,797,683
1#34FV9008#07062020#144717.jpg,67,23,car plate,814,613,881,636
1#34FZ1811#03062020#002256 .jpg,161,26,car plate,464,596,625,622
1#34GA0356#03062020#184639.jpg,197,32,car plate,516,614,713,646
1#34GA0711#03062020#125710 .jpg,177,36,car plate,561,471,738,507
1#34GA8492#03062020#110923 .jpg,172,32,car plate,762,625,934,657
1#34GB3491#03062020#185109.jpg,192,29,car plate,537,609,729,638
1#34GB5699#06062020#034654.jpg,197,33,car plate,734,615,931,648
1#34GC0693#03062020#184439.jpg,191,32,car plate,464,580,655,612
1#34GC4121#03062020#125542 .jpg,202,38,car plate,692,556,894,594
1#34GC4220#03062020#132058 .jpg,181,46,car plate,439,608,620,654
1#34GD2646#07062020#112607.jpg,125,27,car plate,847,618,972,645
1#34GD3056#03062020#174217.jpg,175,38,car plate,902,615,1077,653
1#34GD3917#03062020#165403.jpg,133,29,car plate,593,557,726,586
1#34GD4983#03062020#172856.jpg,181,34,car plate,506,631,687,665
1#34GD8086#03062020#123642 .jpg,199,34,car plate,618,592,817,626
1#34GF6142#03062020#184849.jpg,189,32,car plate,531,599,720,631
1#34GF7846#03062020#213248.jpg,184,32,car plate,691,588,875,620
1#34GFH07#06062020#031150.jpg,195,29,car plate,780,587,975,616
1#34GG1148#03062020#123924 .jpg,209,38,car plate,733,609,942,647
1#34GG3279#07062020#202213.jpg,103,23,car plate,623,611,726,634
1#34GG8986#03062020#125255 .jpg,169,37,car plate,710,426,879,463
1#34GH0832#03062020#002251 .jpg,166,27,car plate,539,611,705,638
1#34GH1977#03062020#164842.jpg,130,25,car plate,573,515,703,540
1#34GJ4751#03062020#184042.jpg,197,33,car plate,471,602,668,635
1#34GJ6553#03062020#010551 .jpg,158,25,car plate,437,603,595,628
1#34GJ9536#08062020#033437.jpg,134,26,car plate,604,594,738,620
1#34GJ9715#03062020#175135.jpg,177,34,car plate,948,607,1125,641
1#34GK6248#03062020#185947.jpg,195,33,car plate,589,606,784,639
1#34GL8107#06062020#032805.jpg,196,32,car plate,795,531,991,563
1#34GM4527#03062020#002119 .jpg,164,26,car plate,689,594,853,620
1#34GN1893#06062020#033028.jpg,201,33,car plate,742,576,943,609
1#34GN5005#03062020#124458 .jpg,199,35,car plate,672,563,871,598
1#34GN7534#03062020#185555.jpg,185,29,car plate,725,565,910,594
1#34GN8190#03062020#125420 .jpg,195,35,car plate,556,539,751,574
1#34GN9387#03062020#123915 .jpg,194,43,car plate,944,587,1138,630
1#34GP0985#03062020#165026.jpg,132,29,car plate,646,551,778,580
1#34GP1242#03062020#004906 .jpg,160,26,car plate,502,614,662,640
1#34GP4993#03062020#170930.jpg,169,50,car plate,132,625,301,675
1#34GR0541#03062020#124219 .jpg,201,41,car plate,874,599,1075,640
1#34GR0781#03062020#174026.jpg,179,27,car plate,567,633,746,660
1#34GR0781#03062020#190217.jpg,181,32,car plate,685,594,866,626
1#34GR1787#03062020#001844 .jpg,162,27,car plate,576,599,738,626
1#34GR2636#03062020#125647 .jpg,182,35,car plate,836,551,1018,586
1#34GR3047#03062020#130145 .jpg,207,36,car plate,592,556,799,592
1#34GR3319#08062020#192030.jpg,164,25,car plate,434,650,598,675
1#34GR5885#03062020#124108 .jpg,201,34,car plate,659,593,860,627
1#34GR7267#03062020#125530 .jpg,201,34,car plate,582,588,783,622
1#34GR8485#03062020#103534 .jpg,151,27,car plate,798,626,949,653
1#34GR9977#03062020#123910 .jpg,205,35,car plate,570,615,775,650
1#34GR9996#03062020#124722 .jpg,205,37,car plate,608,584,813,621
1#34GT1658#03062020#102656 .jpg,159,26,car plate,608,618,767,644
1#34GT6108#08062020#153009.jpg,157,27,car plate,675,643,832,670
1#34GT7762#03062020#101423 .jpg,152,25,car plate,681,610,833,635
1#34GT8239#03062020#130210 .jpg,189,29,car plate,477,619,666,648
1#34GU0792#07062020#125810.jpg,143,28,car plate,646,629,789,657
1#34GU2743#03062020#130240 .jpg,198,34,car plate,604,569,802,603
1#34GU6709#06062020#033435.jpg,193,32,car plate,715,593,908,625
1#34GV5937#05062020#104401.jpg,224,33,car plate,582,604,806,637
1#34GY436#03062020#010140 .jpg,167,25,car plate,430,627,597,652
1#34GY6478#08062020#195309.jpg,153,24,car plate,459,613,612,637
1#34GYB49#03062020#185120.jpg,186,29,car plate,561,574,747,603
1#34GZ4500#03062020#185426.jpg,182,28,car plate,475,589,657,617
1#34HAR86#03062020#185508.jpg,194,32,car plate,587,623,781,655
1#34HB8153#03062020#171725.jpg,164,36,car plate,463,586,627,622
1#34HD3307#03062020#213048.jpg,197,42,car plate,911,623,1108,665
1#34HE2985#06062020#142619.jpg,201,34,car plate,617,561,818,595
1#34HE7893#08062020#144620.jpg,161,26,car plate,502,664,663,690
1#34HE8119#03062020#124825 .jpg,195,35,car plate,878,543,1073,578
1#34HF3611#03062020#123936 .jpg,208,37,car plate,615,610,823,647
1#34HG0613#03062020#125151 .jpg,206,36,car plate,719,569,925,605
1#34HG1168#03062020#184156.jpg,194,29,car plate,583,594,777,623
1#34HG5160#03062020#012330 .jpg,165,28,car plate,489,611,654,639
1#34HJ0290#07062020#114643.jpg,137,27,car plate,527,605,664,632
1#34HJ5402#03062020#124917 .jpg,179,33,car plate,777,479,956,512
1#34HJ8192#03062020#185259.jpg,200,32,car plate,533,636,733,668
1#34HK3092#03062020#124835 .jpg,196,29,car plate,623,559,819,588
1#34HK5362#03062020#103855 .jpg,168,28,car plate,661,647,829,675
1#34HK6422#03062020#125932 .jpg,199,36,car plate,947,602,1146,638
1#34HK8763#07062020#162140.jpg,133,26,car plate,835,614,968,640
1#34HL0317#08062020#041628.jpg,144,27,car plate,662,578,806,605
1#34HL0317#08062020#053112.jpg,148,28,car plate,590,606,738,634
1#34HL6029#08062020#015001.jpg,143,26,car plate,593,541,736,567
1#34HL6029#08062020#023914.jpg,125,24,car plate,861,498,986,522
1#34HL6029#08062020#033855.jpg,143,27,car plate,568,553,711,580
1#34HL6029#08062020#051959.jpg,146,28,car plate,518,593,664,621
1#34HL6029#08062020#061808.jpg,144,25,car plate,831,553,975,578
1#34HL6029#08062020#070702.jpg,144,26,car plate,593,541,737,567
1#34HL6029#08062020#075615.jpg,148,26,car plate,894,604,1042,630
1#34HL6029#08062020#145333.jpg,166,28,car plate,744,607,910,635
1#34HM0996#03062020#185130.jpg,178,28,car plate,762,541,940,569
1#34HM8864#03062020#125806 .jpg,199,34,car plate,539,563,738,597
1#34HN1962#07062020#140149.jpg,132,24,car plate,657,606,789,630
1#34HN8771#03062020#123836 .jpg,198,33,car plate,613,604,811,637
1#34HN9581#03062020#124752 .jpg,200,33,car plate,561,614,761,647
1#34HNU11#03062020#213206.jpg,190,35,car plate,973,619,1163,654
1#34HP1717#03062020#002139 .jpg,172,27,car plate,519,603,691,630
1#34HR3434#03062020#005204 .jpg,168,29,car plate,592,625,760,654
1#34HR5275#08062020#054945.jpg,134,28,car plate,445,594,579,622
1#34HS2726#03062020#002114 .jpg,158,27,car plate,653,591,811,618
1#34HT2201#03062020#183947.jpg,195,32,car plate,594,640,789,672
1#34HT3609#03062020#125918 .jpg,194,45,car plate,930,585,1124,630
1#34HU6750#03062020#123640 .jpg,206,38,car plate,559,577,765,615
1#34HVJ28#03062020#171444.jpg,169,25,car plate,664,607,833,632
1#34HY7595#03062020#123620 .jpg,198,42,car plate,720,605,918,647
1#34HY8765#03062020#002453 .jpg,173,28,car plate,683,633,856,661
1#34HZ1027#03062020#183442.jpg,192,29,car plate,533,602,725,631
1#34IPIJ#03062020#211834.jpg,176,33,car plate,577,493,753,526
1#34J3334#03062020#185923.jpg,175,26,car plate,503,595,678,621
1#34JA0472#03062020#001948 .jpg,164,28,car plate,580,616,744,644
1#34JA1196#03062020#185230.jpg,193,29,car plate,535,623,728,652
1#34JA2297#03062020#133037 .jpg,184,36,car plate,362,615,546,651
1#34JA4066#03062020#005556 .jpg,161,27,car plate,641,577,802,604
1#34JA4236#03062020#002205 .jpg,169,28,car plate,524,611,693,639
1#34JA7386#03062020#212310.jpg,158,26,car plate,672,424,830,450
1#34JA7807#03062020#004748 .jpg,166,27,car plate,533,609,699,636
1#34JA8545#03062020#125507 .jpg,206,36,car plate,478,606,684,642
1#34JA9472#03062020#174157.jpg,184,29,car plate,434,596,618,625
1#34JA9544#03062020#130112 .jpg,207,36,car plate,627,609,834,645
1#34JA9573#03062020#124034 .jpg,211,32,car plate,532,617,743,649
1#34JA9860#03062020#125623 .jpg,191,33,car plate,551,553,742,586
1#34JB0293#03062020#184814.jpg,193,32,car plate,561,603,754,635
1#34JB5565#03062020#123805 .jpg,197,37,car plate,779,568,976,605
1#34JCM07#07062020#123610.jpg,87,23,car plate,600,585,687,608
1#34JDT31#03062020#185551.jpg,182,29,car plate,657,578,839,607
1#34JE7521#07062020#170348.jpg,124,25,car plate,918,607,1042,632
1#34JE7521#07062020#215047.jpg,124,25,car plate,918,607,1042,632
1#34JE7521#07062020#230710.jpg,148,27,car plate,100,609,248,636
1#34JE9729#03062020#124837 .jpg,194,33,car plate,668,572,862,605
1#34JEK85#03062020#125127 .jpg,198,38,car plate,884,585,1082,623
1#34JF6316#03062020#184217.jpg,195,32,car plate,690,630,885,662
1#34JF6569#03062020#174801.jpg,179,36,car plate,894,591,1073,627
1#34JF7819#08062020#014631.jpg,118,26,car plate,533,590,651,616
1#34JF7819#08062020#070332.jpg,103,26,car plate,547,590,650,616
1#34JF7819#08062020#131918.jpg,150,26,car plate,544,584,694,610
1#34JFP68#03062020#010408 .jpg,151,27,car plate,407,555,558,582
1#34JG2896#03062020#154140.jpg,163,36,car plate,466,543,629,579
1#34JG8835#03062020#125105 .jpg,196,29,car plate,565,616,761,645
1#34JH2638#03062020#103603 .jpg,156,29,car plate,866,629,1022,658
1#34JH5269#08062020#110536.jpg,132,20,car plate,63,601,195,621
1#34JH5269#08062020#135648.jpg,135,24,car plate,1084,445,1219,469
1#34JH6397#07062020#153552.jpg,137,26,car plate,540,607,677,633
1#34JJ0112#08062020#023330.jpg,62,24,car plate,450,553,512,577
1#34JJ0112#08062020#075030.jpg,63,23,car plate,450,553,513,576
1#34JK0620#03062020#003749 .jpg,163,28,car plate,609,623,772,651
1#34JK0911#03062020#183922.jpg,192,32,car plate,595,599,787,631
1#34JMN10#03062020#155129.jpg,172,29,car plate,486,573,658,602
1#34JN0201#03062020#185006.jpg,194,32,car plate,634,603,828,635
1#34JN7377#03062020#213415.jpg,209,34,car plate,370,617,579,651
1#34JNG98#08062020#205111.jpg,150,24,car plate,436,577,586,601
1#34JP0420#03062020#171147.jpg,179,28,car plate,624,613,803,641
1#34JP0849#03062020#174658.jpg,182,27,car plate,676,613,858,640
1#34JP2020#03062020#125552 .jpg,190,42,car plate,633,495,823,537
1#34JP3863#03062020#124859 .jpg,205,45,car plate,685,583,890,628
1#34JP4238#03062020#171640.jpg,182,28,car plate,577,623,759,651
1#34JP5012#03062020#190212.jpg,191,32,car plate,526,599,717,631
1#34JPA83#03062020#003754 .jpg,162,27,car plate,616,611,778,638
1#34JS5092#03062020#164918.jpg,127,28,car plate,639,481,766,509
1#34JT8660#03062020#124157 .jpg,185,32,car plate,436,608,621,640
1#34JU1481#03062020#010607 .jpg,164,27,car plate,495,589,659,616
1#34JU2162#03062020#123920 .jpg,205,34,car plate,655,592,860,626
1#34JU2680#03062020#005420 .jpg,162,27,car plate,568,602,730,629
1#34JU9186#03062020#125441 .jpg,193,33,car plate,672,546,865,579
1#34JV6865#03062020#181013.jpg,180,27,car plate,610,584,790,611
1#34JY3489#03062020#184049.jpg,198,33,car plate,560,635,758,668
1#34JYB01#03062020#124610 .jpg,193,34,car plate,538,566,731,600
1#34JZ5311#03062020#130202 .jpg,202,35,car plate,587,577,789,612
1#34KA0340#03062020#125528 .jpg,196,33,car plate,448,579,644,612
1#34KA1684#03062020#185718.jpg,192,32,car plate,594,612,786,644
1#34KA3267#03062020#184619.jpg,200,33,car plate,584,633,784,666
1#34KA3300#03062020#124402 .jpg,207,36,car plate,598,608,805,644
1#34KA3423#03062020#130114 .jpg,213,36,car plate,497,580,710,616
1#34KA6209#03062020#125757 .jpg,195,32,car plate,526,562,721,594
1#34KA6879#03062020#102637 .jpg,166,27,car plate,584,626,750,653
1#34KA7353#03062020#185751.jpg,195,33,car plate,564,623,759,656
1#34KA7702#03062020#180215.jpg,181,32,car plate,421,587,602,619
1#34KA8813#03062020#175502.jpg,186,28,car plate,528,629,714,657
1#34KA8830#03062020#183446.jpg,200,33,car plate,574,636,774,669
1#34KA9405#03062020#174145.jpg,183,29,car plate,591,619,774,648
1#34KA9521#03062020#183709.jpg,186,32,car plate,673,581,859,613
1#34KC1224#05062020#104659.jpg,189,29,car plate,734,546,923,575
1#34KD9391#03062020#002555 .jpg,158,27,car plate,666,597,824,624
1#34KEN81#03062020#124810 .jpg,184,35,car plate,842,494,1026,529
1#34KF6346#03062020#125831 .jpg,207,34,car plate,741,595,948,629
1#34KF8003#03062020#184308.jpg,194,33,car plate,523,617,717,650
1#34KG4374#03062020#130119 .jpg,199,35,car plate,365,606,564,641
1#34KG7501#03062020#125854 .jpg,207,41,car plate,760,606,967,647
1#34KGF41#03062020#153725.jpg,167,35,car plate,463,579,630,614
1#34KJ4994#03062020#002619 .jpg,164,28,car plate,511,601,675,629
1#34KK5088#03062020#184355.jpg,192,32,car plate,737,601,929,633
1#34KK9845#03062020#183406.jpg,193,32,car plate,496,608,689,640
1#34KL1318#03062020#125153 .jpg,196,33,car plate,609,564,805,597
1#34KL5956#03062020#125924 .jpg,193,33,car plate,523,560,716,593
1#34KS3057#03062020#002725 .jpg,169,28,car plate,655,625,824,653
1#34KS3172#03062020#124934 .jpg,196,29,car plate,405,567,601,596
1#34KS3579#08062020#051855.jpg,136,26,car plate,447,577,583,603
1#34KS6469#03062020#004245 .jpg,164,28,car plate,589,619,753,647
1#34KS7923#03062020#124143 .jpg,186,41,car plate,942,602,1128,643
1#34KS8153#03062020#010207 .jpg,165,27,car plate,545,615,710,642
1#34KT1961#05062020#101741.jpg,189,32,car plate,636,562,825,594
1#34KT1961#05062020#233125.jpg,197,33,car plate,651,590,848,623
1#34KT4806#08062020#204854.jpg,156,27,car plate,714,624,870,651
1#34KT4808#07062020#162437.jpg,137,26,car plate,731,615,868,641
1#34KU7239#03062020#172033.jpg,169,33,car plate,535,593,704,626
1#34KUA68#08062020#044447.jpg,88,27,car plate,530,619,618,646
1#34KV7430#03062020#103050 .jpg,166,27,car plate,689,651,855,678
1#34KY3976#08062020#132012.jpg,149,28,car plate,1037,595,1186,623
1#34KY9640#03062020#012738 .jpg,162,25,car plate,423,602,585,627
1#34KZ9542#03062020#004927 .jpg,158,27,car plate,448,616,606,643
1#34LA063#03062020#180800.jpg,180,28,car plate,475,595,655,623
1#34LA2473#03062020#123747 .jpg,198,36,car plate,546,599,744,635
1#34LA3837#03062020#154325.jpg,165,28,car plate,501,555,666,583
1#34LA4154#08062020#030516.jpg,126,26,car plate,528,602,654,628
1#34LA4154#08062020#143912.jpg,159,26,car plate,258,621,417,647
1#34LA5177#03062020#183338.jpg,191,29,car plate,463,611,654,640
1#34LA5231#03062020#213319.jpg,207,37,car plate,792,612,999,649
1#34LA5421#07062020#160555.jpg,120,24,car plate,586,574,706,598
1#34LA7585#03062020#125456 .jpg,190,35,car plate,644,524,834,559
1#34LA7699#03062020#190118.jpg,191,28,car plate,523,598,714,626
1#34LA9360#03062020#125755 .jpg,190,29,car plate,446,533,636,562
1#34LA9732#03062020#002155 .jpg,166,28,car plate,650,624,816,652
1#34LB6104#03062020#175802.jpg,179,33,car plate,432,586,611,619
1#34LBP96#03062020#004422 .jpg,158,28,car plate,562,596,720,624
1#34LC6894#03062020#010528 .jpg,162,29,car plate,515,621,677,650
1#34LC8777#05062020#234933.jpg,206,35,car plate,751,604,957,639
1#34LD3674#03062020#174253.jpg,169,28,car plate,288,604,457,632
1#34LD4678#03062020#125242 .jpg,205,33,car plate,390,596,595,629
1#34LDZ62#03062020#143944.jpg,185,28,car plate,600,639,785,667
1#34LDZ62#03062020#144800.jpg,185,28,car plate,600,639,785,667
1#34LE4788#03062020#174850.jpg,180,32,car plate,456,616,636,648
1#34LE5422#03062020#175155.jpg,177,32,car plate,464,625,641,657
1#34LG3318#03062020#101138 .jpg,152,24,car plate,634,620,786,644
1#34LG3781#03062020#094726 .jpg,189,32,car plate,337,611,526,643
1#34LH2056#03062020#125253 .jpg,194,32,car plate,370,596,564,628
1#34LH2617#03062020#172915.jpg,177,32,car plate,563,612,740,644
1#34LH6843#03062020#181051.jpg,177,28,car plate,644,583,821,611
1#34LH9029#07062020#122131.jpg,140,26,car plate,592,577,732,603
1#34LIN87#03062020#002513 .jpg,167,28,car plate,735,622,902,650
1#34LJF08#03062020#184943.jpg,197,33,car plate,528,619,725,652
1#34LJJ78#03062020#190152.jpg,180,28,car plate,554,548,734,576
1#34LK0306#07062020#212045.jpg,93,27,car plate,156,554,249,581
1#34LK0306#08062020#152737.jpg,159,25,car plate,624,627,783,652
1#34LK1987#06062020#002948.jpg,202,29,car plate,704,600,906,629
1#34LK8390#03062020#103837 .jpg,163,26,car plate,547,652,710,678
1#34LL0131#03062020#180229.jpg,181,28,car plate,485,628,666,656
1#34LL1045#03062020#185458.jpg,199,33,car plate,578,638,777,671
